job_id,title,core,role
53,행정사,"일반행정,교육관련,응대,hrd,사무행정,이수자평가,평가관리,교육행정,교수관리,교육지원,교육상담,학사관리,인증업무,행정사,안전확인대상,행정업무,계약업무,행정보조,인보이스,수익현황,매출,엑셀,행정사,행정,일반행정사,기술행정사","행정사,행정,일반행정사,기술행정사,외국어번역행정사,행정심판,소청,사회보장법,심사청구,해난심판,행정업무,착수금,신의성실원칙,서류작성,서류번역,서류제출 대행,서류신고,서류신청,행정기관,민원상담,행정사무,회계 경력자,정산업무,계약업무,행정보조 ,병원행정사,인사,기획,경리,총무,인허가,행정법률,엑셀,회계프로그램,사무직,교육행정,사무행정,인사행정,문서작성,사무보조,더존,전표입력,장부관리,교육지원,교육상담,학사관리,평생교육사2급,HRD 사무행정,컴퓨터활용능력,고객관리,상담원,보건행정,외래,원무,입원관리,고용노동공무원,선거행정공무원,교육행정공무원,일반행정공무원,행정공무원,자료관리,서류발급,민원처리,세무행정,행정요소검사,행정실,행정기관,서류 번역,서류 인허가,사실조사 확인,창구업무,의료보험실무,보험관리,사무보조업무,의료정보관리사,교육행정업무,인사관리업무,학적업무,행정실,총무과,교무과,총무사무원,문서작성능력,서류정리,보고서작성,일반행정,법률상담,문서관리,문서작성,워드,임금관리,전산입력,Excel,경리 경력자,행정관리사 1급,행정학연구원,전문비서,정부행정관리자,보건,경영기획,홍보,사무지원,일반행정사 채용공고,행정사 정규직 채용,행정사,서울함공원 운영인력 행정팀장 채용 공고,행정사법인 미드미 2022 하반기 행정사 및 사무직원 채용,분당서울대학교병원 의료인공지능센터 행정 연구원 채용,교육행정 직원 채용,이젠아카데미교육그룹 HRD행정 및 사무행정 직원 채용,평생교육원 교육행정 및 관리,의학연구팀 행정직 채용,협회/기관 행정사무 채용,오병필 법무사 사무소"
54,화장품연구원,"효력시험,피부효능,유전,바이오,원료개발,화장품용,gl,lc,천연물,분석법,이화학기기,유기화학,베이스메이크업,샘플링,신제품,식품공학,마이크로바이옴,개발,화장품,생활용품,향수,향료연구,개발,가용화,유화,페이셜,클렌징,화장품체형,썬크림,클레이팩,헤어-바디,포장연구,신약,자외선,트리트먼트,성분분석,유형개발,하이드로겔,히알루론산,보툴리늄톡신,NMPA,방부력,생균수,저해농도,재조합단백질","제형개발,향연구,효능개발,베이스메이크업,실험보조,제품연구,임상시험,유화,상품기획,칭량,스킨케어,신소재개발,신원료개발,원료분석,기초연구,소재효능,교반,신제형,안전성연구,품질개발,바디케어,썬크림,클레이팩,헤어-바디,포장연구,가용화,세정,미생물,에스테틱,페이셜,색채연구,천연물,헤어바디,헤어케어,지표성분,공정연구,정제,구조분석,샘플링,베이스,조향,시험분석,제조,바이오,미생물발효,피부효능,메이크업,배양,SOP,시료,클렌징,동물세포배양,식물세포배양,미스트,오일,앰플,에센스,유기합성,기능성,배합,BM,벌크,QA,QC,in-vitro,크림,ODM,OEM,분산,의약외품,GMP,전성분,젤,신약,자외선,트리트먼트,성분분석,유형개발,하이드로겔,히알루론산,보툴리늄톡신,NMPA,방부력,생균수,저해농도,조색,재조합단백질,자극,계면활성제,고분자,정밀화학,필러,IRB,처방개발,제조공정,염모제,RA,복합성분표,퍼스널케어,GC,LC,에스크랩스 경력직 채용(화장품 제형연구),상시인재 Pool 등록 (신입),상시인재 Pool 등록 (신입),[나우코스] 화장품연구소(연구개발 및 연구보조) 팀원 모집,[나우코스] 화장품연구소(연구개발 및 연구보조) 팀원 모집,[JOR R&D] JMsolution 화장품 연구개발자 채용,화장품 피부임상시험 연구원 채용,글로벌 피부특성별 솔루션 화장품 연구개발 직원 모집,클린뷰티 비누 브랜드- 상품기획 / 제형개발 부문 채용,화장품 제조 , 생산 모집 합니다., 케이엠제약(주) 화장품연구개발 경력직 모집,[KT&G 그룹] (주)코스모코스 화장품 연구원(R&D) 채용,[KT&G 그룹] (주)코스모코스 화장품 연구원(R&D) 채용,[기업부설연구소] 화장품 원료분석개발 신입 연구원 채용,기초화장품 연구원(R&D) 모집,[경력] BIO 화장품 효능 연구 개발,화장품제조 경력직 모집"
55,화학연구원,"실험실,시약,합성,cloumn,impurity,유기합성,분석,nmr,chromatography,gpc,개발,세라믹,정전척,esc,ceramic,세라믹공학,엑소좀,분리정제,공정개발,제조공정,piping,pipe,routing,sid,valve,해양,plant,유변학,폴리올레핀,고분자,유기금속,합성,용액,촉매,유기반도체,유기태평양,복합소재,우레탄,에폭시,전자파,차폐,흡수,코팅소재,케미컬,실리콘,생산관리,위험물,유해화학물질,안전관리자,위험물,도료,페인트,신소재,개발,고분자,자기유변소재,소재배합,고무,섬유공학,화학,응용화학,실란트,우레탄,아크릴,폴리에스테르,우레탄,고분자,유기합성,타이어,고무첨가제,화학고분자,화학공학","실란트,우레탄,제품 개발,품질관리 ,아크릴,폴리에스테르,우레탄,고분자,유기합성,타이어,고무첨가제,화학고분자,화학공학,화학,도료,Rubber,자성소자,분석설비,DSC,TGA,FT-IR,자기유변소재,신소재배합,수지연구,품질관리 ,도료용 수지,수지,천연고분자,페인트,공학계열,위험물기능사,대기환경기사,유해화학물질,위험물 안전관리자,실리콘고무,화학공장,신소재,연구개발,위험물 안전관리자,유기합성, 화공약품,석유화학,실험,제조,재료공학,Paste,복합재료,R&D,고분자설계,실리콘,에폭시,연구원,수용성 도료,혼합,재료,코팅제개발,연구개발,실험분석,공정개발,실험,촉매,설계,합성,용액,유기금속,OLED,합성연구,ERP,실험실,분석법,공정,LC-MS,전해액,선행기술,조사,설계,위험성,UV,사업계획,이식재,의료,물리화학,GLP,환경화학,기능성,코팅액,실란트,화합물,항암제,분자모델링,정전척,단위공정,세라믹,폐기물,공정수,중금속,분석장비,관리,마이크로,나노,플라즈마,공조냉동기계기사,안전관리,도면,정밀화학,개발,합성기술,분리정제,스케일업,제조공정,공정화학,Si3N4,CVD,나노,의약품,헥산,mRNA,연구소, 연구 및 품질,정밀화학 연구원, 소재 개발,수지연구&품질관리팀,생산팀,도료 품질관리 및 연구개발직 ,생산관리팀,실리콘응용기술연구소 연구원,연구개발,연세대학교 에어로겔소재연구센터(AMRC) 연구원 채용, R&D Center 신입/경력 연구원 모집, R&D Center 신입/경력 연구원 모집, R&D Center 신입/경력 연구원 모집,신규 화학공장 설립,R&D 연구 개발자,배관 설계 Piping  Engineer,각 부문 신입/경력 채용,ESC개발,코어엔텍(주) 연구직(화학, 공학 분석관련) 신규 직원 모집,[19개월근무/화학전공자] 미국계 화학기업 고분자,재료공학 등 ,연구 개발,R&D ,연구개발 부문 (신입),개발,합성연구보조원 ,공정분석연구원 ,기업부설연구소 연구원"
56,환경 및 해양과학연구원,"토양분야,측정분석,기기분석,분석결과,분석장비,토양분석,환경경영,환경효율성,고도화,환경업체,수처리,품질환경분야,품질환경경영,품질혁신,환경사고,환경,수처리,처리시설,공정인자,방류수질,처리효율,배출,공정관리,탄소감축,에너지,재생,환경성,환경공학,환경평가,환경영향평가,교육환경평가,수질환경기사,환경공학,대기환경기사,소음진동기사,대기,실내공기질,악취기기,먹는물,생태독성,폐기물,화학물질,환경관련전공자,화공,미생물,환경기능사,화학분석기사,환경산업기사,환경분석사,화학분석기관,환경분야,해양,환경영향평가,대기환경,수질","환경영향평가,대기환경,자가측정,수질,기술진단컨설팅,악취측정,소음진동,지하수,실내공기질,생태독성,폐기물,KOLAS,대기환경기사,소음진동기사,수질환경기사,CAD,CAM,LCA,탄소감축,재생 에너지,효용성,환경 평가,환경공학,환경성 평가,통계,수질산업기사,수질환경기사,대기산업기사,실험분석,수처리 공정,하폐수,적정처리,공정인자,방류수질,처리효율,환경경영,사고대응,ISO,환경사고,공정관리,생물분류기사,자연생태,산림기사,식물보호,시험분석,토양,토양분석,ICP,AA,GC,환경 기술직,환경분석연구직,환경영향평가 및 교육환경평가 정규직 채용(경력자 우대),탄소중립/LCA – 대리급 이상,환경분야 실험분석,환경직,[SK그룹 환경계열사] 품질관리 담당자 경력직 채용 ,생태계 조사원,한국환경조사평가원 토양 분석 연구원(신입, 경력) 채용공고 "
57,회계사,"예산,입금조정,환불,연구비,정산업무,연구비정산,엑셀업무,finance,accounting,회계팀,국가공인,회계,회계업무,법인결산,연결재무제표,원천세신고,연말정산,세금계산서,매출,발행,전표처리,매입,비용정산,account,payments,내부회계,관리제도,일일자금시세,회계재무,내부회계관리,월분기연간,결산,법인세,세금,회계학,재무관리,회계감사,재무회계,재무정보","회계,회계사,경영학,경제원론,회계학,재무관리,회계감사,재무회계,재무정보,회계기록,재무제표,비용조사 결과보고서,재무거래계산서,회계보고서,소득세신고서,재무,세금,은행계산서,회계기준,소득세법,unierp,세무회계,전산회계,ERP 전산회계,상경계열,경리,사무,행정,전표처리,비용전산,상장사,회계업무,법인결산,연결재무제표,연말정산,총무업무,인사총무,공시담당,전산세무1급,전산세무2급,세무회계,세무법인,세무회계,세무사,세금,납세신고서,세금 환급,과세 문제,납부세액,결정세액,소득금액 증명,재무제표 증명,월마감,결산,연결회계,자금 입출금,부가세,법인세,세무신고,더존,세금계산서,SAP,ERP,사무직,손익관리,예산관리,기업회계,법인세신고,법인결산,경리사무원,계산서발행,부가세신고,4대보험,외부감사,세무조정,경리,TAT 2급,종합소득세,부가가치세,원천세 신고,사업자 결산,기장대리,신고대리,세무정보처리 2급,세무정보처리 1급,회계정보처리 1급,Finance,Finance accountant,감사,자금관리,공인회계사,관리회계,자체기장,세무기장,사무보조,사무행정,전표입력,예산,급여,원가회계,재무기획,세무사 사무실,내부감사,Assurance,Tax Services,Deals/FAS,감사위원회,내부통제자문,회계자문,세무자문,세법,재무자문,기장대행,회계장부 작성,행정심판대리,재무회계팀 경력사원 모집,LF계열사 경영관리팀 채용,경영지원부,관리 및 회계 업무 정규직 채용 (경력무관),세무 회계 경리 세무법인 세무회계사무소    세무사사무소,패션의류 재무회계 담당자 채용,한국에머슨 FP&A 채용 (Financial Analyst), (세무사 사무실) 3년 이상 경력 직원 채용,(주)엘팩토리 관리부(회계/총무/경영지원)정규직 채용  ,인하대병원 -연구지원팀,세무관리(신입/준경력),세무사무원 1명,현대캐피탈 사무 자체계약직 채용"
58,퍼포먼스 마케터,"퍼포먼스마케팅,애널리틱스,GAIQ,검색마케터,퍼포먼스,검색광고,트래킹,SA,온라인광고대행사,퍼모먼스 마케팅, 퍼널, 켐페인,그로스 마케팅, GA","퍼포먼스 마케팅,퍼널 설계,퍼널,트렌드 분석,콘텐츠 마케팅,콘텐츠 기획,캠페인 최적화,캠페인 집행,캠페인 기획,카피라이팅,집행 관리,지표 개선,전환 분석,이커머스,이벤트,유튜브,온라인 채널,오픈마켓,예산 관리,상위 노출,상용화,블로그,바이럴 콘텐츠,바이럴 마케팅,미디어 믹스,모니터링,마케팅,리텐션,디지털마케팅,데이터 분석,대외커뮤니케이션,대시보드,글쓰기,구매 전환,광고 최적화,고객 획득,고객 니즈,검색광고마케터,검색광고,가설 수립,가설 검증,VoC,User Acquisition,TikTok,STP,SQL,SNS 콘텐츠,SNS 채널,SEO,ROAS,Retention Campaign,Retargeting,Paid Channel 기획,Google UAC],GA,Facebook,AMD,AB 테스트,aarrr,AARRR,AE(SNS),AE_오픈마켓키워드광고_영업 및 운영관리,바이럴 부분 팀장,디지털마케팅 AE,마케팅 총괄 매니저,글로벌 마케팅 기획 - 영미권,Damiin Co., LT/ E-Commerce Specialist,온라인 마케터,검색광고 / 퍼포먼스광고 기획자,콘텐츠 마케터,[아하] 퍼포먼스 마케터,e 커머스 / 마케팅,광고기획,브랜딩,AE,IMC,웹소설 플랫폼 마케팅 담당자,국내영업 관리자 및 마케팅 기획, 총괄,마케터,디지털 마케터 리드,퍼포먼스 마케터,브랜드 마케팅 총괄(실/본부장급),그로스 마케팅 리드 (Growth Marketing Lead),디지털 캠페인 기획자,웹디자인, 자사몰, SNS 관리,컨텐츠마케터,바이럴마케터,브랜드마케터,프로그래머틱 광고 운영 전문가(Senior DSP Trading Specialist),온라인마케팅 기획자,마케팅,브랜드 컨텐츠 기획 및 제작,B2B 거래처/브랜드 관리자,온라인 판매 채널 관리자 AMD,마케팅 총괄 담당자,디지털 마케팅 기획자 (AE),브랜드 마케터 / 마케팅 기획자,병원 마케터,마케팅(주임/대리급),디지털 미디어 매니저(퍼포먼스&브랜딩),퍼포먼스 마케팅,국내 해외 마케터,디지털마케터,퍼포먼스 및 콘텐츠 기획,Growth marketer,사업개발 매니저,브랜드, 컨텐츠, 소셜 마케터,디지털 마케팅 팀장,퍼포먼스마케팅 AE,웹디자이너, 마케터,디지털마케팅,마케팅 팀장 및 팀원,위잇딜라이트 퍼포먼스 마케터,디지털 마케터,IMC 마케팅,마케팅/영업,홍보 마케팅(디지털마케팅),퍼포먼스/그로스 마케터,디지털 마케터,서비스 기획 및 마케팅 담당자,퍼포먼스 마케팅 AE,마이온 퍼포먼스 마케팅,글로벌 그로스/퍼포먼스 마케터,퍼포먼스 마케팅 (AE),매체사 개발 (Publisher BD)"
59,건축가,"건축기사,수주,민간수주,시공사,건축, 건축기사, 건축사, CAD, 설계","건축,건축기사,건축사,Auto CAD,Sketch Up,CAD,현장감리,워드,엑셀,Revit,라이노,실내건축설계,현황분석,법규,계획설계,중간설계,실시설계,외주관리,건축인허가도서,인허가,대관업무,토지대장,건축물대장,지적도,토지이용계획,프레젠테이션,3D 모델링,렌더링,영상제작,모형제작,스케치업,루미온,엔스케이프,CAD,CAM,건축산업기사,건축기사,토목,조경,도시공학,건축설계(설계팀 0명),건축 설계/감리 경력직 채용 ,건축설계 ,(주)베스트종합건축 신입,경력 정규직모집,건축설계 정기 경력직(정규직) 채용"
60,고객경험관리자,"전화,문의,가입,고객,응대,문의비용만족도,고객행복팀,감동후기,채팅상담,상담채널,이용고객,CS,CX,고객, 커뮤니케이션, 서비스, 고객 응대, 상담","CS,CX,니즈,고객,인바운드,세일즈,CRM,고객응대,커뮤니케이션,서비스,고객 문의,리뷰 ,VOC,소통,문서 작성,안내,협업,고객 응대,상담,글쓰기,Excel,Micro office,데이터,리서치,보고서,고객사,관리,고객경험,콘텐츠,데이터,분석,[대구] 고객관리 담당자 (CS/CX 매니저) (신입/경력),CS/CX 운영 ,CX Manager,CX 팀원 (신입),CX(Customer eXperience),[잔디] CX 매니저 "
61,변리사,"특허출원,선행기술조사,명세서,특허동향조사,침해검토,조사업무,지식재산권,특허분석,특허발굴,특허활용전략,상표,이의신청,심판,소송,특허출원,변리사,특허중간사건,특허, 권리화, 저작권, 출원","상표,디자인,이의신청,심판,소송,영어,특허,기술,선행기술,특허발굴,권리화,특허활용전략,특허 전략,OA,출원,저작권,특허맵,조사,명세서,변리사,특허동향,FTO,침해검토,지식재산권,상표 수습 변리사 초빙 ,메타버스 AR 분야 변리사 ,사내 변리사 ,[IT분야] 수습 변리사(신입) 경력 변리사(경력) 모집,[지음 특허] 전기전자/기계분야 변리사님을 초빙합니다.(각 1명) "
62,블록체인 엔지니어,"da,hyperledger,klaytn,설계,개발,체인별,isms,ansible,terraform,구조도,게임,net,libplanet,개발,batch,스마트,컨트랙트,블록체인,이더리움,evm,smart,contract,wallet,solidity,컨트랙트,etl,mcds,kafka,defi,채널,코인,채널,디스코드, 노드, Ethereum, NFT, 디파이, 분산","Polygon,Ethereum,NFT,Smart Contract,Dapp,idc,AWS,노드,노드 설계,리눅스,네트워크,docker,Kubernetes,Tendermint,블록체인 노드,UNIx,Linux,Terraform,Ansible,k8s,IaC,Golang,데이터베이스,탈중앙화,ISMS,디파이,분산 시스템,암호화,스마트 컨트랙트,Truffle,Hardhat,[전문연구요원] 블록체인 엔지니어 ,[빗썸] 블록체인 시스템 엔지니어 ,블록체인 엔지니어(Blockchain Engineer) 정규직 모집 ,블록체인 SDK 엔지니어,블록체인 인프라 엔지니어 ,Blockchain Engineer "
63,실내장식디자이너,"일러스트,호텔,상업시설,디렉팅,실시설계,샵드로잉,photoshop,감리,상업,주거,전시장,공간,autocad,인테리어, CAD, 캐드, 실내건축, Sketchup, 스케치업","인테리어,디자인,제안서,미팅,감리,실시설계,드로잉,CAD,Sketchup,Photoshop,프로젝트,실내건축,산업디자인,MS Office,캐드,스케치업,포트폴리오,실내건축기능사,실내건축기사,실내건축산업기사,3D,공간 기획,디자인 디렉팅,공간 트렌드,캐드도면,도면,기획설계,기본설계,실시설계,[동거동락:프롭테크] 인테리어 디자이너,(주)장식가 인테리어 디자이너 채용(신입/경력) ,인테리어 디자이너 / 현장 시공팀 모십니다  ,설계디자이너 ,인테리어 설계팀 디자이너 "
64,영업관리자,"영업,오픈마켓,광고상품,거래처,신제품,발굴,신규,고객사,부동산,중개,컨설팅,체결,공공기관,영업채널,영업제안서,영업, 관리, 고객, 계약, 프로젝트, 세일즈","영업관리자,상권,거래처,매출활성화,고객사,프로젝트,발굴,PPT,PO,관리,매출마감,수금관리,영업정보,가격정보,거래선,계약,영업정책,여신,채권,세일즈,신제품,주문등록,시장동향,전략,데이터,컨설팅,국내영업 (수도권/대구경북/강원) *각 지역별 담당 채용,국내 마케팅/영업,국내 영업지원,영업관리 신입 / 경력 ,ETC 영업 (신입/경력),영업 사원 정규직 대규모 채용 (4년 - 10년차, 산업무관)  ,영업 "
65,의류디자이너,"디자인,의류,스포츠브랜드,패턴개발,승화전사,프린트,신규라인,부자재,도식화,원부자재,유니섹스,영캐주얼,스트릿,룩북,공장,포토샵,일러스트,샘플작업,트렌드리서치,패턴체크,ss,부자재,이미지맵,유니폼디자인,원부자재,발주,골프웨어,말본골프,샘플핸들링,의류, 디자인, 샘플, 트렌드, 스타일, 스케치, 패턴","의류,디자인,작업지시서,샘플핸들링,시장조사,트렌드 분석,샘플,원부자재,발주,디자인 샘플,상품 기획,디자인 개발,도식화,스타일,스케치,무드맵,이미지맵,패턴,패턴테크,부자재 발주,웹디자인,브랜드,브랜드 디자인,작지,트렌드,포토샵,일러스트,그래픽,그래픽 디자인,로고,아트웍,룩북,QC,퀄리티,출고,납품, 스케줄 관리,ERP,말본골프 의류디자이너 (경력 5~13년) ,의류디자이너/신입경력무관계약직/남양주 다산 현대프리미어 ,프리랜서 의류 디자이너 [경력직],MYCOB 온라인팀 의상 디자이너,의류 디자이너 ,의류 그래픽 디자이너,디자이너"
66,제조생산관리자,"VDA,SQ,GM,TASL,KMC,공정관리,원가절감,생산성,KPI,APQP,QMS,EMS,rhdwjd,스마트공장,생산운영관리,생산계획수립,생산인력관리,공정분석,rework,제품분석,품질경영시스템,새선,품질관리,표준화,제정,공정무관,설계,SOP,장비,도면,생산공정관리,생산관련,공정별,CNC,MCT,외주가공업체,내화물,생산,공정, 생산관리, 입출고, 출고, 보증","공정,생산관리,제조,검사,출하,생산공정,입출고,외주가공,안전,보건,환경,인원,CNC,MCT,납기,재고관리,자재입고,장비,매뉴얼,품질 개선,출고,생산 실적,ERP,품질경영,유효성,품질보증,제조 프로세스,ISO9001,ISO14001,TS16949,품질경영시스템,제조기획,생산관리,제조원가관리,ERP,MES,라인 공정분석,설비관리,생산계획,생산관리,공정관리,CAD,도면 해독,현장관리,CCTV 제조 생산관리자 채용합니다,제조업 생산관리자(사원-대리급) 채용 ,현대정밀 제조본부 생산관리 채용,생산기술 ,조립 제조 생산직 채용 (성별무관 /경력무관) ,공산품 품질관리 ,[RF 세라믹 통신 부품] 제조기획 및 생산관리 신입/경력직 채용  ,나주 제조센터 생산관리 경력사원 채용 ,제조업 생산관리 모집 ,생산 공정관리 , ㆍ품질경영시스템 운영 ㆍ지속적 개선관리 ㆍ해외공장 지원업무 ㆍ글로벌 자동차 부품사    품질 Audit 대응"
67,제품디자이너,"figma,레몬트리,기획팀,디자인리더,design,프로덕트,공공디자인,프로젝트,컨셉,시뮬레이션,포트폴리오,감리,협업,패키지,팬굿즈,flagship,posm,키트,소도구,mock,vmd,cmf,작업지시서,발주서,텍스타일,제품촬영,매장,협찬,서비스,디자인,PO,개선,트렌드,디자인,일러스트,포토샵,브랜드,디자인협업,잡화,photoshop,illustrator,제품디자인, 제품기획, 샘플링, 양산, 견본, 3D","BI,브랜,3D,커머스,제조사,제품 디자인,기획 개발,상품 기획,트렌드,반응 ,판매,작업지시서,발주서,촬영,디스플레이,샘플링,양산,용기,디자인,견본,세트패키지,VMD,매대,집기,포스터,라이노,Mock-up,POSM,브랜딩,웨어러블,사용자 경험,디자인 전략,3D 디자인,양산,Industrial Design,포토샵,일러스트,트렌드,그래픽 가이드,패키지 디자인,디자인 감리,일러스트레이터,그래픽 가이드,Rhino,V-ray,Keyshot,Maxwell,온라인 컨텐츠,샘플링,공장,핸들링,작업지시서,시장 조사,사용자 조사,부스터스 채용직무,제품 디자이너 (경력직)  ,제품 디자이너 (O명),제품디자인,​Industrial Designer(HW 제품 디자이너) ,제품패키지 디자이너,[아이콘스] 제품 디자이너 모집 ,제품디자이너 (패션잡화)  "
68,콘텐츠마케터,"채널,디지털마케팅,콘텐츠,카피라이터, 카피라이팅, 콘텐츠, 브랜딩, 컨텐츠, SNS, 스토리텔링","브랜디드 콘텐츠,SNS,카피라이터,디지털 광고,콘텐츠 전략,글쓰기,편집 및 교정,아이디어,메시지,스크립트,퍼포먼스 광고,브랜드 마케팅,상품페이지,DA,SNS,디지털 컨텐츠,크리에이티브,시놉,카피라이팅,켐페인 기획,광고,톤앤매너,스토리텔링,보도자료,광고 카피,컨텐츠 기획,컴니케이션,메시지,아이디어,메시지,인사이트,화법,카피,콘텐츠 마케터, 카피라이터 경력 (O명),[정규직/-연4800] 유명기업 카피라이터 채용 ,카피라이터,""나이키""담당 카피라이터 / 작가 ,""나이키"" 담당 웹컨텐츠 디자이너 ,[IT/외국계] 카피라이터 기획자 채용 ,[PTKOREA] 카피라이터 ,크리에이티브그룹 Senior Copywriter "
69,프로젝트 관리자(PM),"프로덕트,매니저,pm,saas,pmbok,클라이언트,계약,예산,프로젝트,pmp,수행관리,산출물,업무리딩,데이터모델링,이슈,협의,nia,정부과제,사업운영,검사기준서,개발,배분,프로세스,legacy,pm,pl,tdd,microservice,의사결정,개발디자인,애자일,사업제품,커머스,analytics,프로덕트,mvp,agile,scrum,kanban,프로젝트 관리, PL, PM","요구 사항,프로젝트,관리,아케텍처링,PM,PL,시스템 구성,커뮤니케이션,론칭,서비스 운영,검사기준서,모니터링,검사결과서,요구사항,스케쥴,이슈,웹서비스,데이터모델링,CI,CD,프로젝트 제안,업무리딩,프로세스,산출물,빅데이터,PMP,서비스 개발,시스템,API,기획,개선,개발 프로세스,방법론,솔루션 구축,일정 관리,요구사항 정리,프로세스 정리,투입 자원,리스크,프로세스 고도화,프로젝트 피드백,커뮤니케이션,프로젝트 리딩,요구사항 분석,사업제안,리소스,상세 일청,진행 점검,소통,요구사항 정의,시나리오,데이터,[티빙] 개발 PM 경력직 채용  ,[TTA] 인공지능 학습용 데이터 의미적 정확성 검사 ,개발PM,[kt넥스알] 프로젝트 PM(빅데이터 시스템 개발 매니저) 채용  ,개발 프로젝트 매니저 PM  ,프로덕트 매니저(PM) ,솔루션 구축 프로젝트 매니저 (PM),아틀라시안 프로젝트 매니저(PM),[BtoC 대용량서비스] 프로젝트 매니저(PM) 채용,[TEXTNET] 챗봇 지식/언어 자원 구축 프로젝트 매니저(PM),뉴미디어 콘텐츠 프로젝트매니저(PM) 경력 모집  "
70,해외영업관리자,"동남아,중화권,총판,대리상,발주관리,수출업무,해외수출,유통채널개발,발주관리,선적진행관리,일본향,이커머스,매출관리,집계,상품관리,일본,글로벌,영어,커뮤니케이션,인플루언서,광고주,ads,해외, 거래처, 박람회, 무역, 회화","해외 ,거래처,미팅,박람회,제안,선적,무역,invoice,매출관리,상품관리,프로모션,기획,실행,성과분석,일본어,회화,영어권,시장조사,커뮤니케이션,해외 전시회,해외 출장,글로벌,영어,전략수립,거래선,법인관리,심포지움,독일어,스페인어,외국어,컴퓨터활용능력,통계분석,리서치,엑셀,바이어,채널,전시회,매출분석,바이럴,온라인,디지털,중화권,총판,수출,허가,동남아,(주)노바렉스 대졸 경력사원 공채 ,해외영업팀 일본 담당,해외 영어권 온라인 영업 (아마존),해외 영어권 B to B영업,[메가젠임플란트] 유럽팀 해외영업 담당자 모집 ,[신사업부] 해외영업 채용(미주, 유럽, 아시아 등 외국인도 환영  ,중화권 해외영업"
71,광고기획자,"마케팅프로모션,광고대행사,종합광고대행사,광고마케팅,광고대행사,광고, 기획, 홍보, 제안서, 클라이언트","광고,브랜드,채널,커뮤니케이션,광고 기획,기획,보고서,트렌드,PR,바이럴,켐페인,인플루언서,유튜버,파트너,고객사,대행사,전략,제안서,홍보,클라이언트,프로젝트,데이터 분석"
72,마케팅 총괄,"마케팅팀,전략플래닝,전략수립,통합마케팅,우량플랫폼,해외향마케팅,market,cf,인사이트,mi,cmo,전략기획,예산설정,바이럴,기획,관리퍼포먼스마케팅,경험자검색광고,소유자이커머스,디지털마케팅,공공입찰,MCN,imc,캠페인,기획운영,파트너십,payments,marketing,commerce,영업계획수립,국내영업,영업관리,캠페인,광고주,카피라이팅,마케팅,전략,데이터,지표,시장,유튜브,블로그,크리에이티브,대시보드,campaign","마케팅, 마케팅 총괄,전략,데이터,커뮤니케이션,기획,예산,분석,OKR,CMO,전략플래닝,미디어 믹스,KPI,지표,플래닝,PM,시장 분석,[야나두(야핏)] 마케팅 총괄 (스포츠테크),마케팅 총괄 ,[연봉7천/스포츠센터/경기도분당] 마케팅 총괄  ,【 채용부문 】 CMO    ,중견플랫폼기업업 마케팅 총괄 ,1. 채용제목: 마케팅팀 리더급 채용 - 유명 미디어커머스 "
73,온라인MD,"네이버,스마트스토어,쿠팡로켓배송,온라인,쇼핑몰,옥션,지마켓,인터파크,오픈마켓,기획전,상품등록,행사딜,매출목표,자사몰,목표관리,운영보고,판매데이터,고도화,외부몰,상품성,달성,쇼핑몰,소싱,온라인,운영프로못현,운영상품,채널,상품,자사몰,마케팅프로모션,상품, 채널, 프로모션, 이벤트 기획, MD","브랜드,상품,시즌 전략,판매 전략,매출 관리,채널 운영,커뮤니케이션,상품 개발,콜라보레이션,브랜드 발굴,자사몰,프로모션,이벤트 기획,운영 보고,판매데이터,시장,고객 데이터,상품 데이터,커머스 전략,온라인MD,스마트스토어,카카오쇼핑,시장 동향,경쟁사,고객 환경,판매 채널,제품 기획,홍보 계획,매출 데이터,운영 최적화,프로모션 관리,상품 등록,데이터 분석,온라인 쇼핑몰,오픈마켓,기획전,광고,행사,SCM,CRM,라이브 커머스,신규 채널,업체 관리,세일즈,영업,매출 관리,이익률 관리,상품 기획,소싱,프로젝트,MD,CM,데이터 활용,해외 패션 브랜드 MD 채용,젝시믹스 온라인MD,[이너뷰티] 웹디자이너/온라인 MD/영업관리기획 채용,온라인MD/AMD ,온라인MD ,LFmall 스포츠 브랜드 온라인MD,브랜드 패션 MD 채용"
